trnsx id;account_id;user_id;account_kind;date;random uhrzeit;day;transaction;reference;External account number; balance ;
100278;2011;1005;current account; 2024-08-02 14:20;00:24:22;Fr;-142.47;LIDDL lohnt sich supermarket;DE99 5548 9526 7071 9367 99;7605.32;
100277;2011;1005;current account; 2024-08-02 11:20;06:08:20;Fr;-229.45;supermarket depitpayment;DE99 2596 1476 757 6052 99;7747.79;
100276;2011;1005;current account; 2024-08-02 08:20;14:27:03;Fr;-25.55;snack'n'Coffee;DE99 7627 9008 5514 483 99;7977.25;
100275;2011;1005;current account; 2024-08-02 05:20;07:13:42;Fr;-6.86;ALDii market;DE99 9405 267 928 4572 99;8002.8;
100274;2011;1005;current account; 2024-08-02 02:20;10:45:50;Fr;-272.30;cinema xtraMovie;DE99 8486 158 1959 9545 99;8009.65;
100273;2011;1005;current account; 2024-08-01 23:20;23:20:58;Do;-216.14;LIDDL lohnt sich supermarket;DE99 6727 1473 7596 5804 99;8281.96;
100272;2011;1005;current account; 2024-07-31 02:48;16:34:43;Mi;14.59;TaxiMoney - thanks;DE99 1512 8765 8840 631 99;8498.1;
100271;2011;1005;current account; 2024-07-30 23:48;11:36:54;Di;128.40;moneyCollector: your friends reached your goal;DE99 3688 2912 8928 3307 99;8483.5;
100270;2011;1005;current account; 2024-07-30 20:48;15:00:16;Di;119.72;MyPart of the Rent;DE99 9160 8440 4610 8823 99;8355.11;
100269;2011;1005;current account; 2024-07-30 17:48;05:50:44;Di;127.73;tax return;DE99 156 8087 8427 3388 99;8235.39;
100268;2011;1005;current account; 2024-07-30 14:48;14:48:46;Di;-279.22;LIDDL lohnt sich supermarket;DE99 1811 483 269 2817 99;8107.65;
100267;2011;1005;current account; 2024-07-29 10:27;10:27:02;Mo;122.31;ticket reimbursement;DE99 1620 8218 6633 3589 99;8386.87;
100266;2011;1005;current account; 2024-07-26 00:01;00:01:19;Fr;74.01;tax return;DE99 4916 7887 3908 9703 99;8264.56;
100265;2011;1005;current account; 2024-07-23 05:04;05:04:51;Di;1956.22;salary coolCompany;DE99 6356 7950 8956 7288 99;8190.55;
100264;2011;1005;current account; 2024-07-18 07:21;07:21:59;Do;-605.85;MONTHLY BALANCING CREDIT CARD;;6234.33;
100263;2011;1005;current account; 2024-07-17 11:51;11:51:25;Mi;42.88;MyPart of the Rent;DE99 5061 8552 1011 7611 99;6840.18;
100262;2011;1005;current account; 2024-07-16 18:23;08:16:51;Di;15.28;For the kebab yesterday;DE99 2558 1633 5827 5504 99;6797.3;
100261;2011;1005;current account; 2024-07-16 15:23;10:03:42;Di;15.05;Museum ticket;DE99 2929 2326 8133 1943 99;6782.02;
100260;2011;1005;current account; 2024-07-16 12:23;23:06:38;Di;-25.84;goggle play in app purchase;DE99 4252 686 6855 4694 99;6766.97;
100259;2011;1005;current account; 2024-07-16 09:23;04:53:27;Di;-101.09;ARMAZONE prime order;DE99 1988 9135 78 3173 99;6792.82;
100258;2011;1005;current account; 2024-07-16 06:23;06:23:54;Di;-86.11;house of the golden Burger;DE99 5054 8721 3347 8600 99;6893.91;
100257;2011;1005;current account; 2024-07-15 21:19;21:19:22;Mo;-34.80;Nextslix streaming subscription;DE99 8005 2490 6722 7089 99;6980.02;
100256;2011;1005;current account; 2024-07-12 04:35;04:35:38;Fr;-78.39;ARMAZONE prime order;DE99 2952 1877 6905 7007 99;7014.82;
100255;2011;1005;current account; 2024-07-11 03:43;03:43:15;Do;-88.65;How I met your schnitzel;DE99 3415 8956 1895 9648 99;7093.21;
100254;2011;1005;current account; 2024-07-10 21:46;21:46:51;Mi;257.14;monthly rent;DE99 3123 216 6276 9409 99;7181.86;
100253;2011;1005;current account; 2024-07-09 02:13;14:48:33;Di;-68.81;ARMAZONE prime order;DE99 6717 2935 6633 1175 99;6924.73;
100252;2011;1005;current account; 2024-07-08 23:13;23:13:45;Mo;140.42;moneyCollector: your friends reached your goal;DE99 7688 6132 7704 6439 99;6993.54;
100251;2011;1005;current account; 2024-07-05 00:00;;Fr;;;;6853.12;
100476;2012;1005;credit card; 2024-08-14 03:12;03:12:14;Mi;-4.30;Fast n Foodious;;-359.94;
100475;2012;1005;credit card; 2024-08-13 06:11;06:11:47;Di;-22.09;goggle play in app purchase;;-355.65;
100474;2012;1005;credit card; 2024-08-12 10:14;10:14:09;Mo;-10.29;snack'n'Coffee;;-333.55;
100473;2012;1005;credit card; 2024-08-09 15:23;01:15:48;Fr;-12.61;ALDii market;;-323.26;
100472;2012;1005;credit card; 2024-08-09 12:23;16:55:19;Fr;-14.68;goggle play in app purchase;;-310.65;
100471;2012;1005;credit card; 2024-08-09 09:23;09:23:59;Fr;-34.75;ALDii market;;-295.98;
100470;2012;1005;credit card; 2024-08-08 13:16;13:16:53;Do;-26.17;snack'n'Coffee;;-261.23;
100469;2012;1005;credit card; 2024-08-07 19:21;19:21:59;Mi;-5.05;Nextslix streaming subscription;;-235.06;
100468;2012;1005;credit card; 2024-08-06 04:09;04:09:27;Di;-26.58;Coders Coffeehouse;;-230.01;
100467;2012;1005;credit card; 2024-08-02 19:16;19:16:57;Fr;-23.59;snack'n'Coffee;;-203.44;
100466;2012;1005;credit card; 2024-07-31 22:35;21:46:25;Mi;-23.44;Coders Coffeehouse;;-179.85;
100465;2012;1005;credit card; 2024-07-31 19:35;00:06:38;Mi;-67.29;LIDDL lohnt sich supermarket;;-156.41;
100464;2012;1005;credit card; 2024-07-31 16:35;08:41:21;Mi;-67.62;Restaurant Two and a half burgers;;-89.12;
100463;2012;1005;credit card; 2024-07-31 13:35;13:35:38;Mi;-21.50;ALDii market;;-21.5;
100462;2012;1005;credit card; 2024-07-29 18:47;18:47:14;Mo;452.26;MONTHLY BALANCING;;0;
100461;2012;1005;credit card; 2024-07-25 00:16;00:16:25;Do;-38.62;Restaurant Two and a half burgers;;-452.26;
100460;2012;1005;credit card; 2024-07-23 19:57;23:01:51;Di;-70.53;ARMAZONE prime order;;-413.64;
100459;2012;1005;credit card; 2024-07-23 16:57;15:32:51;Di;-35.75;LIDDL lohnt sich supermarket;;-343.11;
100458;2012;1005;credit card; 2024-07-23 13:57;23:28:39;Di;-5.03;Papeterie pencil shop;;-307.36;
100457;2012;1005;credit card; 2024-07-23 10:57;14:33:22;Di;-80.07;supermarket depitpayment;;-302.33;
100456;2012;1005;credit card; 2024-07-23 07:57;07:57:14;Di;-25.92;Coders Coffeehouse;;-222.26;
100455;2012;1005;credit card; 2024-07-22 13:38;13:38:43;Mo;-86.41;How I met your schnitzel;;-196.34;
100454;2012;1005;credit card; 2024-07-19 07:19;07:19:22;Fr;-39.06;ARMAZONE prime order;;-109.92;
100453;2012;1005;credit card; 2024-07-15 07:25;07:25:36;Mo;-70.86;supermarket depitpayment;;-70.86;
100452;2012;1005;credit card; 2024-07-12 07:56;07:56:17;Fr;605.85;MONTHLY BALANCING;;0;
100451;2012;1005;credit card; 2024-07-11 08:51;05:06:48;Do;-94.15;supermarket depitpayment;;-605.85;
100450;2012;1005;credit card; 2024-07-11 05:51;09:36:48;Do;-62.69;supermarket depitpayment;;-511.7;
100449;2012;1005;credit card; 2024-07-11 02:51;17:23:14;Do;-72.07;How I met your schnitzel;;-449.01;
100448;2012;1005;credit card; 2024-07-10 23:51;23:19:42;Mi;-56.27;cinema xtraMovie;;-376.94;
100447;2012;1005;credit card; 2024-07-10 20:51;20:51:39;Mi;-36.81;Restaurant hungry;;-320.67;
100446;2012;1005;credit card; 2024-07-09 22:48;22:48:46;Di;-84.96;house of the golden Burger;;-283.86;
100445;2012;1005;credit card; 2024-07-08 16:52;19:34:20;Mo;-72.25;supermarket depitpayment;;-198.9;
100444;2012;1005;credit card; 2024-07-08 13:52;13:52:07;Mo;-70.20;ARMAZONE prime order;;-126.64;
100443;2012;1005;credit card; 2024-07-05 00:00;;Fr;;;;-56.44;
100488;2013;1005;savings account; 2024-09-05 12:00;12:00:00;Do;120.00;savings plan;;6945;
100487;2013;1005;savings account; 2024-08-05 12:00;12:00:00;Mo;120.00;savings plan;;6825;
100486;2013;1005;savings account; 2024-07-05 12:00;12:00:00;Fr;120.00;savings plan;;6705;
;
